,src,trg,P1,P5,P10,MRR,MAP,method,src,trg,pearson,spearman,neighbor,spect_cond,eff_spect_cond,svg,laplacian,bhattacharyya,jsd,token_overlap,lang_pair,corpus,src_tokens,trg_tokens,token_min,src_vocab,trg_vocab,family_distance,syntax_distance,geo_distance
81,no,da,0.9229999999999999,0.961,0.968,0.9400211317925122,0.8672149099157306,vecmap_s,no,da,0.7248,0.6893,0.5332,20.6201,14.1826,0.0308,1044.6,0.03478040290971946,0.17980732622765108,0.3989745564936128,da-no,parallel,6164129,6204308,6164129,58492,58343,3.0,2.0,0.0006894016537467573
82,no,de,0.435,0.638,0.677,0.5266447854436619,0.4796580327948548,vecmap_s,no,de,0.6345,0.597,0.4116,22.6782,14.5077,0.6621,1163.0,0.09269805539623747,0.2892015973108607,0.23299641460821935,de-no,parallel,3562882,3796246,3562882,39509,42212,5.0,5.0,0.0033822605042316267
83,no,el,0.098,0.218,0.28600000000000003,0.16039365909874026,0.1340367953714787,vecmap_s,no,el,0.4564,0.4027,0.4063,20.7108,13.8869,0.1688,1209.0,0.1192922330258306,0.3247328595623715,0.09759137990070194,el-no,parallel,1056696,1174528,1056696,15333,18949,8.0,9.1667,0.01006067870328986
84,no,en,0.6579999999999999,0.7959999999999999,0.8320000000000001,0.7213235457012755,0.6742158131873323,vecmap_s,no,en,0.5295,0.4848,0.3171,21.6516,13.7928,2.9209,1184.2,0.10467466818905592,0.3061020609503346,0.3122991384437424,en-no,parallel,13651008,14609109,13651008,98546,75082,8.0,6.6666,0.002211662711917417
85,no,es,0.361,0.528,0.611,0.44037667452101337,0.4086813562485744,vecmap_s,no,es,0.5710000000000001,0.5323,0.3884,19.3465,13.3622,2.6119,1132.2,0.11338053061724215,0.3181369541243872,0.2298604191859313,es-no,parallel,3414042,3969951,3414042,37674,37037,15.0,9.0,0.010938263535687609
86,no,fi,0.071,0.165,0.21899999999999997,0.12061295290257205,0.09508077353066546,vecmap_s,no,fi,0.5145,0.4591,0.3878,22.9952,15.0299,0.5681,1241.8,0.13196573378309473,0.3387798973955514,0.12819877077804162,fi-no,parallel,1364818,1102522,1102522,19255,21782,8.0,8.3333,0.0019125404563407056
87,no,hu,0.067,0.165,0.233,0.11941435610506385,0.10221967386627363,vecmap_s,no,hu,0.5474,0.4765,0.3863,20.1708,13.7534,1.5711,1258.4,0.14022389947024955,0.3490391835476043,0.12645043327420905,hu-no,parallel,1216184,1166547,1166547,17688,21511,6.0,11.0,0.005232017331025518
88,no,ro,0.175,0.341,0.40399999999999997,0.2555264601467023,0.22720749994585016,vecmap_s,no,ro,0.5702,0.5278,0.4417,21.1628,13.8776,0.3113,1146.8,0.09369140038738742,0.2909476246595504,0.18245819002200656,no-ro,parallel,1377227,1552312,1377227,19235,23083,11.0,6.4999,0.006541924024060064
89,no,tr,0.06580366774541532,0.15857605177993528,0.1941747572815534,0.11329202453340627,0.102184993204075,vecmap_s,no,tr,0.516,0.4556,0.3777,20.4683,14.1626,1.1549,1212.2,0.15690230024928006,0.3662154964712275,0.14365563408346824,no-tr,parallel,976990,879321,879321,14855,18167,11.0,20.4999,0.015332639590988184
90,ro,cs,0.114,0.278,0.361,0.19496707860782075,0.16629972091002532,vecmap_s,ro,cs,0.5519,0.4879,0.4269,20.0357,13.2563,0.4867,1226.2,0.10859308788855124,0.3105339043554301,0.13342214150482734,cs-ro,parallel,1545708,1310552,1310552,22909,25046,12.0,11.3332,0.0012739151367444634
91,ro,da,0.19899999999999998,0.358,0.434,0.2775148812906361,0.24800224395597856,vecmap_s,ro,da,0.5629,0.5127,0.4152,20.2825,13.7131,0.3696,1211.8,0.09907621440061908,0.29778939076663163,0.16637698055216998,da-ro,parallel,1440283,1266409,1266409,21473,18030,12.0,6.4999,0.004100935994574284
92,ro,de,0.185,0.35200000000000004,0.428,0.266571511948902,0.2405383062108211,vecmap_s,ro,de,0.5455,0.4972,0.3772,22.2706,14.0168,1.1144,1224.2,0.09324295211409248,0.2903707610961821,0.19045193508114855,de-ro,parallel,2384874,2170975,2170975,30973,28078,12.0,9.4999,0.0017587236417369034
93,ro,el,0.21,0.354,0.415,0.2796811626534864,0.24008218062330516,vecmap_s,ro,el,0.5635,0.5127,0.4224,20.3702,13.4365,0.2518,1217.4,0.0845914786511305,0.27800105594084673,0.10767090007524044,el-ro,parallel,1680596,1664966,1664966,24168,24536,11.0,5.6668,0.0004356973959999122
94,ro,en,0.706,0.838,0.863,0.7655333657695499,0.711687380498904,vecmap_s,ro,en,0.5097,0.4626,0.3007,21.2797,13.3484,1.8002,1171.4,0.08514381736832274,0.27811047216112306,0.3573002625656414,en-ro,parallel,15855233,15221745,15221745,100681,75236,15.0,9.833300000000001,0.007818083535043985
95,ro,es,0.57,0.7290000000000001,0.775,0.6443209781626528,0.6026656017154691,vecmap_s,ro,es,0.6277,0.5831,0.4286,19.049,12.9447,1.4084,1109.6,0.07967139359205243,0.26978325811429593,0.2546179653957889,es-ro,parallel,4004812,4169807,4004812,44360,38085,8.0,6.1667,0.009434938171090756
96,ro,fi,0.073,0.121,0.171,0.10484397182657554,0.0830475937921993,vecmap_s,ro,fi,0.5088,0.4348,0.3585,22.5762,14.5038,1.2468,1295.4,0.11609519600018192,0.3207990712399157,0.11444280575389283,fi-ro,parallel,1226981,898566,898566,19489,18447,11.0,11.166599999999999,0.008616631697880739
97,ro,hu,0.095,0.20800000000000002,0.262,0.15170530598303886,0.13500019717916195,vecmap_s,ro,hu,0.5674,0.4927,0.3828,19.8477,13.3115,1.1183,1209.8,0.1259662887750462,0.334211234984839,0.14498683108879948,hu-ro,parallel,1830185,1535210,1535210,26198,27226,9.0,13.1667,0.00026291443632942
98,ro,no,0.18899999999999997,0.37799999999999995,0.441,0.27791553472368546,0.2540857277096695,vecmap_s,ro,no,0.561,0.5115,0.4098,21.1628,13.8776,0.3113,1224.8,0.09372420004951904,0.29082615691735786,0.18245819002200656,no-ro,parallel,1552312,1377227,1377227,23083,19235,11.0,6.4999,0.006541924024060064
99,ro,tr,0.10099999999999999,0.22,0.302,0.1654917522049727,0.1457365961203106,vecmap_s,ro,tr,0.5913,0.5147,0.4204,20.1357,13.6945,0.4858,1197.8,0.1338614177502988,0.3416194788625394,0.15749193911217754,ro-tr,parallel,1368022,1086291,1086291,20948,21721,14.0,22.0,0.0021211595304519992
100,tr,cs,0.028999999999999998,0.12,0.159,0.07727816301050236,0.06815691474303724,vecmap_s,tr,cs,0.5252,0.4529,0.3667,19.4122,13.5162,0.1266,1272.6,0.16279970678721406,0.3740597058422044,0.11033835370687138,cs-tr,parallel,981224,1055138,981224,20066,20895,12.0,15.999999999999998,0.006576631371038477
101,tr,da,0.05196629213483146,0.12359550561797752,0.175561797752809,0.09099407254889552,0.08252717077957418,vecmap_s,tr,da,0.5313,0.4647,0.3874,19.6438,13.9914,1.2944,1249.8,0.1635900848212688,0.37345168515845867,0.13436339507756132,da-tr,parallel,753181,836933,753181,16180,13537,12.0,19.4999,0.011905812208900635
102,tr,de,0.079,0.171,0.213,0.12409794248502083,0.10935367413430942,vecmap_s,tr,de,0.5137,0.4523,0.3446,21.5029,14.3077,1.2754,1250.8,0.1601520899594661,0.3716303907696011,0.1364903593667942,de-tr,parallel,1651717,1934197,1651717,29691,25144,12.0,19.4999,0.007366305315793409
103,tr,el,0.037000000000000005,0.096,0.14800000000000002,0.07171430631943,0.06036926264230447,vecmap_s,tr,el,0.5162,0.461,0.361,19.7261,13.7035,1.2486,1226.2,0.1642427606109166,0.3759671990128538,0.09613049566237296,el-tr,parallel,818066,1011910,818066,17141,16672,11.0,20.666800000000002,0.0010946799802611373
104,tr,en,0.38799999999999996,0.5770000000000001,0.638,0.4743023944729266,0.4298252236911438,vecmap_s,tr,en,0.4081,0.3597,0.2859,20.5777,13.6119,0.5822,1336.0,0.14019799585663506,0.3500129254782865,0.2548969875824122,en-tr,parallel,8367901,10033028,8367901,98518,58971,15.0,22.1665,0.01753685309773001
105,tr,es,0.149,0.307,0.36,0.2237802855182872,0.20195957552996352,vecmap_s,tr,es,0.5264,0.4678,0.3807,18.4845,13.1924,0.3663,1177.6,0.13421002759724698,0.34327897208306496,0.18507608918948812,es-tr,parallel,2136810,2738788,2136810,36922,28943,18.0,23.8333,0.016751059874741347
106,tr,fi,0.047,0.127,0.165,0.08878265043629849,0.07481047857206624,vecmap_s,tr,fi,0.5635,0.4872,0.3579,21.7876,14.8154,1.7923,1315.0,0.1646985571242219,0.3741303934753663,0.1120681777548223,fi-tr,parallel,897101,825000,825000,18128,17065,9.0,14.166599999999999,0.016043523506876323
107,tr,hu,0.054000000000000006,0.127,0.172,0.0947135116383668,0.0820277698526365,vecmap_s,tr,hu,0.5621,0.4876,0.3775,19.2356,13.5735,0.3459,1246.8,0.146220654397379,0.35490402695389706,0.10317856791239886,hu-tr,parallel,1016251,1089311,1016251,20750,20621,7.0,11.4999,0.003638230390932584
108,tr,no,0.054000000000000006,0.13,0.175,0.09703349547525797,0.08602749858121539,vecmap_s,tr,no,0.4937,0.4506,0.3657,20.4683,14.1626,1.1549,1264.0,0.15970564982112392,0.3696064945131982,0.14365563408346824,no-tr,parallel,879321,976990,879321,18167,14855,11.0,20.4999,0.015332639590988184
109,tr,ro,0.079,0.17800000000000002,0.23199999999999998,0.1318996556400545,0.1181573163925996,vecmap_s,tr,ro,0.5714,0.5045,0.3989,20.1357,13.6945,0.4858,1258.0,0.13654985142095802,0.3449662716286244,0.15749193911217754,ro-tr,parallel,1086291,1368022,1086291,21721,20948,14.0,22.0,0.0021211595304519992
0,cs,da,0.134,0.26,0.322,0.1957725293305078,0.17101349348662834,rcsls,cs,da,0.5385,0.4758,0.3952,19.5486,13.5343,1.048,1228.2,0.12074013729269277,0.32673918461381696,0.13218170535844648,cs-da,parallel,1109522,1166230,1109522,21568,17016,10.0,9.4999,0.0009667745606158906
1,cs,de,0.267,0.43700000000000006,0.511,0.35016417959469864,0.3148749557652461,rcsls,cs,de,0.5446,0.4805,0.3915,21.3889,13.8301,0.7867,1122.4,0.1063818331849481,0.30876708999507435,0.1763189722637233,cs-de,parallel,3525796,3816541,3525796,51093,41874,10.0,10.833300000000001,0.00011601411404926765
2,cs,el,0.068,0.16,0.212,0.11947822332951599,0.10377759221665454,rcsls,cs,el,0.5549,0.4819,0.3886,19.6301,13.2648,1.1968,1225.6,0.10775626092274523,0.3099598921286093,0.08688302604204033,cs-el,parallel,1055943,1233524,1055943,21158,19629,9.0,12.0,0.002655838751112971
3,cs,en,0.436,0.608,0.6659999999999999,0.5171860661754157,0.4836815713554088,rcsls,cs,en,0.4308,0.3787,0.2908,20.4733,13.1789,0.6475,1215.2,0.12438880956161776,0.32657407216709283,0.2385689374530325,cs-en,parallel,9661945,10923853,9661945,106661,62715,13.0,12.1665,0.0028523539605421755
4,cs,es,0.254,0.426,0.511,0.3373003425119547,0.31061800126684,rcsls,cs,es,0.4994,0.4424,0.3909,18.4002,12.7853,0.5764,1164.8,0.09388651217905493,0.29166772352712306,0.18066735064407874,cs-es,parallel,2897505,3510714,2897505,45907,33932,16.0,11.8333,0.005613132520183695
5,cs,fi,0.07,0.19399999999999998,0.239,0.1311013132419307,0.10722481558866563,rcsls,cs,fi,0.5319,0.4672,0.3911,21.6706,14.3039,1.3318,1235.6,0.13835906627867367,0.34647488873353355,0.1042292173742588,cs-fi,parallel,1310279,1097935,1097935,24304,21799,9.0,8.166599999999999,0.0064664604289256244
6,cs,hu,0.10400000000000001,0.228,0.29600000000000004,0.16854298880907526,0.14941006819407146,rcsls,cs,hu,0.6063,0.5186,0.4153,19.1444,13.1429,0.1727,1192.6,0.13107479975017985,0.33931683424429043,0.11674778004148648,cs-hu,parallel,1499972,1466125,1466125,27218,25902,7.0,13.166699999999999,0.00046620731997615295
7,cs,no,0.149,0.275,0.355,0.21692732195927605,0.1974294205913191,rcsls,cs,no,0.5288,0.4643,0.3997,20.365,13.6945,0.9356,1202.4,0.12306497106258288,0.3289447231151955,0.14906311596751373,cs-no,parallel,1354978,1389802,1354978,25108,18983,9.0,8.4999,0.002877186672144094
8,cs,ro,0.11,0.24100000000000002,0.31,0.17954426959176004,0.15885822984157666,rcsls,cs,ro,0.5556,0.4872,0.423,20.0357,13.2563,0.4867,1197.6,0.11034172717469952,0.3127954753331528,0.13342214150482734,cs-ro,parallel,1310552,1545708,1310552,25046,22909,12.0,11.3332,0.0012739151367444634
9,cs,tr,0.069,0.159,0.212,0.1164191227719206,0.10077765536656494,rcsls,cs,tr,0.5555,0.4543,0.3804,19.4122,13.5162,0.1266,1266.4,0.16640282945581178,0.3777555684142996,0.11033835370687138,cs-tr,parallel,1055138,981224,981224,20895,20066,12.0,15.999999999999998,0.006576631371038477
10,da,cs,0.102,0.212,0.262,0.1592259478450808,0.1307829920441748,rcsls,da,cs,0.53,0.4585,0.4141,19.5486,13.5343,1.048,1244.2,0.12403592637086865,0.33043344481680786,0.13218170535844648,cs-da,parallel,1166230,1109522,1109522,17016,21568,10.0,9.4999,0.0009667745606158906
11,da,de,0.41600000000000004,0.588,0.645,0.4981645252315347,0.4488858462515545,rcsls,da,de,0.6131,0.5752,0.4063,21.6704,14.328,0.741,1133.2,0.08826760414455105,0.28177888032825105,0.22072852855538397,da-de,parallel,2920712,3033147,2920712,34377,35809,6.0,6.0,0.0010970617995952336
12,da,el,0.065,0.159,0.213,0.11559155112008315,0.09667993336102676,rcsls,da,el,0.5059,0.4488,0.4046,19.867,13.7222,0.1672,1216.6,0.11700923590638405,0.32269833760768785,0.09213995005087412,da-el,parallel,901842,1002992,901842,14132,16856,9.0,9.1667,0.0066595987132680445
13,da,en,0.5870000000000001,0.73,0.779,0.6536812363120718,0.599199508873705,rcsls,da,en,0.4465,0.39299999999999996,0.276,20.7311,13.6303,3.1481,1267.0,0.10445206441460536,0.30583445701339196,0.2971377810718607,da-en,parallel,8855781,9428735,8855781,73654,56216,9.0,7.666599999999999,0.0010526867656061034
14,da,es,0.282,0.452,0.517,0.3632884670372194,0.3236996414951442,rcsls,da,es,0.5434,0.4907,0.3834,18.6082,13.2097,2.7921,1116.0,0.114662026106659,0.31908223861580737,0.21977062328998165,da-es,parallel,2419454,2803374,2419454,29343,28928,16.0,9.0,0.00657212834125831
15,da,fi,0.098,0.203,0.258,0.15241345308663326,0.12334522247517042,rcsls,da,fi,0.5497,0.4882,0.4228,21.9596,14.8372,0.6256,1195.4,0.12900456068531047,0.33530078884970177,0.117620348890008,da-fi,parallel,1119347,906437,906437,16722,18756,9.0,7.3332999999999995,0.004173379460056026
16,da,hu,0.086,0.2,0.242,0.14051862407068594,0.12049491692465787,rcsls,da,hu,0.568,0.4952,0.4092,19.3696,13.5918,1.7272,1169.8,0.1452626716019506,0.35480806246663565,0.11421032307890333,da-hu,parallel,1072627,1009437,1009437,16122,18962,7.0,10.0,0.002711011169801547
17,da,no,0.9209999999999999,0.96,0.9670000000000001,0.939560806890016,0.8657424788584168,rcsls,da,no,0.7763,0.7402,0.5521,20.6201,14.1826,0.0308,1057.8,0.02929478359658955,0.16476841242745807,0.3989745564936128,da-no,parallel,6204308,6164129,6164129,58343,58492,3.0,2.0,0.0006894016537467573
18,da,ro,0.147,0.299,0.374,0.22303673197870652,0.19666324628629847,rcsls,da,ro,0.5798,0.5322,0.4435,20.2825,13.7131,0.3696,1156.2,0.0994333918410289,0.2985308550588386,0.16637698055216998,da-ro,parallel,1266409,1440283,1266409,18030,21473,12.0,6.4999,0.004100935994574284
19,da,tr,0.07008547008547009,0.15213675213675212,0.20512820512820512,0.11468816091144585,0.1030059808356618,rcsls,da,tr,0.5309,0.4715,0.4186,19.6438,13.9914,1.2944,1239.0,0.16363144804618446,0.3731410127424378,0.13436339507756132,da-tr,parallel,836933,753181,753181,13537,16180,12.0,19.4999,0.011905812208900635
20,de,cs,0.26899999999999996,0.44,0.521,0.354730262270717,0.3005943498661894,rcsls,de,cs,0.5579999999999999,0.47600000000000003,0.418,21.3889,13.8301,0.7867,1154.8,0.11283602943424813,0.31729649468332594,0.1763189722637233,cs-de,parallel,3816541,3525796,3525796,41874,51093,10.0,10.833300000000001,0.00011601411404926765
21,de,da,0.43799999999999994,0.624,0.6859999999999999,0.5247610107648717,0.4641528099842114,rcsls,de,da,0.62,0.5777,0.4048,21.6704,14.328,0.741,1137.0,0.08625885426640759,0.2791489641305492,0.22072852855538397,da-de,parallel,3033147,2920712,2920712,35809,34377,6.0,6.0,0.0010970617995952336
22,de,el,0.08,0.18600000000000003,0.239,0.13529923596542606,0.1120675927051824,rcsls,de,el,0.4927,0.4426,0.3809,21.7706,14.0263,1.3527,1270.4,0.11666147680297495,0.3219386707677603,0.09870752053490736,de-el,parallel,1427052,1496036,1427052,19519,22349,9.0,8.1667,0.0029765391761000792
23,de,en,0.59,0.732,0.77,0.6552302588189253,0.6065311489338778,rcsls,de,en,0.588,0.5524,0.3046,22.8125,13.9303,2.2761,1250.0,0.12434365396226744,0.3292046286804025,0.33682770035352577,de-en,parallel,31686642,33483561,31686642,202711,141286,7.0,6.0,0.002357720030083721
24,de,es,0.374,0.565,0.629,0.4646347085747381,0.4191289688733581,rcsls,de,es,0.6256,0.57,0.3797,20.2681,13.4912,2.5061,1137.4,0.10792735914965157,0.3105267639417961,0.27121843133132245,de-es,parallel,7519966,8445679,7519966,70217,60527,16.0,8.0,0.004134973629210892
25,de,fi,0.127,0.23800000000000002,0.304,0.18417326923059613,0.15131299513158092,rcsls,de,fi,0.5518,0.48,0.3878,24.3091,15.1934,0.3052,1251.8,0.1299370416266352,0.3368872541582689,0.13245953541402145,de-fi,parallel,2367246,1855705,1855705,28663,33429,9.0,11.3333,0.007882710405959115
26,de,hu,0.166,0.316,0.387,0.23970130069467285,0.2050967551067939,rcsls,de,hu,0.5677,0.5196,0.3883,21.1747,13.8901,0.85,1194.0,0.15217128750411024,0.3629507879115739,0.14333491739357798,de-hu,parallel,3074943,2793839,2793839,35886,43491,7.0,9.3332,0.0006828936946335906
27,de,no,0.435,0.626,0.677,0.5242176754005458,0.4607154469859489,rcsls,de,no,0.6657,0.6191,0.4243,22.6782,14.5077,0.6621,1176.8,0.10157836427435474,0.3011945472411922,0.23299641460821935,de-no,parallel,3796246,3562882,3562882,42212,39509,5.0,5.0,0.0033822605042316267
28,de,ro,0.187,0.326,0.4,0.2591685664325664,0.2254666919014828,rcsls,de,ro,0.5711,0.5124,0.397,22.2706,14.0168,1.1144,1247.4,0.10559975067051433,0.3072723774089793,0.19045193508114855,de-ro,parallel,2170975,2384874,2170975,28078,30973,12.0,9.4999,0.0017587236417369034
29,de,tr,0.08,0.198,0.25,0.14087633738796684,0.12152858476108346,rcsls,de,tr,0.5283,0.4586,0.3578,21.5029,14.3077,1.2754,1243.2,0.16572783206530656,0.3770737319258128,0.1364903593667942,de-tr,parallel,1934197,1651717,1651717,25144,29691,12.0,19.4999,0.007366305315793409
30,el,cs,0.075,0.161,0.214,0.12239953991237285,0.10290004457511956,rcsls,el,cs,0.5548,0.48200000000000004,0.4041,19.6301,13.2648,1.1968,1222.2,0.10380106763259174,0.30447246303224224,0.08688302604204033,cs-el,parallel,1233524,1055943,1055943,19629,21158,9.0,12.0,0.002655838751112971
31,el,da,0.071,0.16399999999999998,0.217,0.12152555843282392,0.10389234642586977,rcsls,el,da,0.524,0.4591,0.3886,19.867,13.7222,0.1672,1303.4,0.11009597899898632,0.3137564675937316,0.09213995005087412,da-el,parallel,1002992,901842,901842,16856,14132,9.0,9.1667,0.0066595987132680445
32,el,de,0.107,0.201,0.264,0.15649617833505106,0.1346259559140672,rcsls,el,de,0.5126,0.4614,0.36,21.7706,14.0263,1.3527,1252.0,0.10212712454935044,0.3030821105807485,0.09870752053490736,de-el,parallel,1496036,1427052,1427052,22349,19519,9.0,8.1667,0.0029765391761000792
33,el,en,0.424,0.599,0.665,0.5034633066166715,0.462052219263189,rcsls,el,en,0.4104,0.3507,0.2687,20.8227,13.3569,3.2673,1280.2,0.09366753279223748,0.2915076424013596,0.20276972853815933,el-en,parallel,15475412,14936294,14936294,108749,72759,12.0,8.5001,0.010450901080275576
34,el,es,0.228,0.376,0.447,0.3021913560779142,0.2682363337057955,rcsls,el,es,0.5411,0.4993,0.3869,18.682000000000002,12.9528,2.6827,1178.6,0.08023870059825178,0.2712862474673494,0.14056032196041726,el-es,parallel,2942668,3077026,2942668,37639,30516,15.0,5.8332999999999995,0.009697660009516662
35,el,fi,0.03894297635605007,0.10987482614742697,0.1599443671766342,0.08099601837352123,0.06596920160446441,rcsls,el,fi,0.503,0.4398,0.3963,22.0625,14.5139,1.1589,1253.6,0.13585034924491438,0.34419374337909536,0.06968602254818766,el-fi,parallel,889512,660022,660022,15061,14151,8.0,9.833400000000001,0.012748135735179744
36,el,hu,0.042,0.109,0.161,0.0831389940022629,0.07035269051474259,rcsls,el,hu,0.5143,0.4451,0.384,19.4496,13.32,2.0648,1259.6,0.15769464029284322,0.36836302646342894,0.07562832818912593,el-hu,parallel,1146242,964804,964804,18574,18296,6.0,9.8335,0.0009037436319473402
37,el,no,0.10099999999999999,0.205,0.256,0.1576014471128834,0.13409175718940006,rcsls,el,no,0.4879,0.4313,0.395,20.7108,13.8869,0.1688,1215.6,0.11503333188113755,0.3195112322967398,0.09759137990070194,el-no,parallel,1174528,1056696,1056696,18949,15333,8.0,9.1667,0.01006067870328986
38,el,ro,0.18,0.33799999999999997,0.39899999999999997,0.257423971010228,0.2194633391963286,rcsls,el,ro,0.5711,0.5185,0.4389,20.3702,13.4365,0.2518,1206.2,0.0909611464177082,0.2876045115458475,0.10767090007524044,el-ro,parallel,1664966,1680596,1664966,24536,24168,11.0,5.6668,0.0004356973959999122
39,el,tr,0.065,0.128,0.17,0.10294180781362916,0.08560637789179433,rcsls,el,tr,0.515,0.4559,0.3822,19.7261,13.7035,1.2486,1298.2,0.16585063730263885,0.3771868238274427,0.09613049566237296,el-tr,parallel,1011910,818066,818066,16672,17141,11.0,20.666800000000002,0.0010946799802611373
40,en,cs,0.424,0.63,0.696,0.5200381026779634,0.44818466696654297,rcsls,en,cs,0.4269,0.3695,0.3259,20.4733,13.1789,0.6475,1214.2,0.13463781076751047,0.33857316039192137,0.2385689374530325,cs-en,parallel,10923853,9661945,9661945,62715,106661,13.0,12.1665,0.0028523539605421755
41,en,da,0.595,0.755,0.799,0.6676390825020565,0.5831624737366063,rcsls,en,da,0.4716,0.4209,0.3137,20.7311,13.6303,3.1481,1263.0,0.0970702344264388,0.2942694277392248,0.2971377810718607,da-en,parallel,9428735,8855781,8855781,56216,73654,9.0,7.666599999999999,0.0010526867656061034
42,en,de,0.588,0.736,0.777,0.6535444945704489,0.5813740557581539,rcsls,en,de,0.6091,0.5611,0.3323,22.8125,13.9303,2.2761,1188.8,0.12665872210970872,0.3306833437382156,0.33682770035352577,de-en,parallel,33483561,31686642,31686642,141286,202711,7.0,6.0,0.002357720030083721
43,en,el,0.424,0.625,0.6859999999999999,0.5175643153246178,0.4388676827890296,rcsls,en,el,0.4253,0.3681,0.3205,20.8227,13.3569,3.2673,1308.6,0.09884439797266162,0.2979610289492336,0.20276972853815933,el-en,parallel,14936294,15475412,14936294,72759,108749,12.0,8.5001,0.010450901080275576
44,en,es,0.773,0.888,0.909,0.8254632636090169,0.7337691702877891,rcsls,en,es,0.6767,0.6274,0.3743,19.4441,12.8709,0.2263,1117.0,0.09127273767826778,0.2846113452510121,0.4731139518944164,en-es,parallel,81730573,90591845,81730573,238469,265845,19.0,4.3334,0.0040721268097998475
45,en,fi,0.265,0.479,0.542,0.3598397834442861,0.30402819025423417,rcsls,en,fi,0.4154,0.3501,0.3258,23.1333,14.4111,3.3136,1377.2,0.20962094495525585,0.40542554464888697,0.16747511272310356,en-fi,parallel,7052337,5356559,5356559,47707,81803,12.0,11.9999,0.00812666073783419
46,en,hu,0.37,0.5529999999999999,0.624,0.4568207488584224,0.38619708118724144,rcsls,en,hu,0.4282,0.3613,0.3264,20.277,13.2334,0.4797,1227.0,0.13289008029576407,0.3414304286355611,0.18876157197313487,en-hu,parallel,10479899,9218416,9218416,62579,110002,10.0,12.6666,0.005443435436380595
47,en,no,0.606,0.779,0.8220000000000001,0.6850600005250754,0.6000546237407006,rcsls,en,no,0.5561,0.51,0.34,21.6516,13.7928,2.9209,1222.6,0.1078855243931723,0.3095082390533799,0.3122991384437424,en-no,parallel,14609109,13651008,13651008,75082,98546,8.0,6.6666,0.002211662711917417
48,en,ro,0.631,0.802,0.833,0.7068643080850282,0.6345793208046152,rcsls,en,ro,0.5051,0.4598,0.3548,21.2797,13.3484,1.8002,1221.8,0.09460991474978356,0.29126925029228595,0.3573002625656414,en-ro,parallel,15221745,15855233,15221745,75236,100681,15.0,9.833300000000001,0.007818083535043985
49,en,tr,0.45899999999999996,0.643,0.696,0.5412993451636151,0.4773978756513063,rcsls,en,tr,0.4218,0.3774,0.3181,20.5777,13.6119,0.5822,1293.2,0.15147069043930694,0.3611476005243031,0.2548969875824122,en-tr,parallel,10033028,8367901,8367901,58971,98518,15.0,22.1665,0.01753685309773001
50,es,cs,0.266,0.44299999999999995,0.511,0.3476262243516583,0.29129695756873475,rcsls,es,cs,0.5195,0.4604,0.4124,18.4002,12.7853,0.5764,1222.8,0.0993967959102379,0.2991591460040128,0.18066735064407874,cs-es,parallel,3510714,2897505,2897505,33932,45907,16.0,11.8333,0.005613132520183695
51,es,da,0.276,0.47100000000000003,0.518,0.3657286191609493,0.3181270391016171,rcsls,es,da,0.5238,0.4818,0.3829,18.6082,13.2097,2.7921,1259.8,0.10769531484110828,0.30984871345424114,0.21977062328998165,da-es,parallel,2803374,2419454,2419454,28928,29343,16.0,9.0,0.00657212834125831
52,es,de,0.39399999999999996,0.57,0.62,0.4722656125703874,0.4146282910765795,rcsls,es,de,0.6135,0.5675,0.3783,20.2681,13.4912,2.5061,1173.6,0.10093317249442256,0.30108824069127,0.27121843133132245,de-es,parallel,8445679,7519966,7519966,60527,70217,16.0,8.0,0.004134973629210892
53,es,el,0.248,0.419,0.489,0.3262758160988799,0.2744652130993692,rcsls,es,el,0.5488,0.5108,0.4293,18.682000000000002,12.9528,2.6827,1163.6,0.08201127091179403,0.2735561112246901,0.14056032196041726,el-es,parallel,3077026,2942668,2942668,30516,37639,15.0,5.8332999999999995,0.009697660009516662
