,src,trg,P1,P5,P10,MRR,MAP,method,src,trg,pearson,spearman,neighbor,spect_cond,eff_spect_cond,svg,laplacian,bhattacharyya,jsd,token_overlap,lang_pair,corpus,src_tokens,trg_tokens,token_min,src_vocab,trg_vocab,family_distance,syntax_distance,geo_distance
54,es,en,0.768,0.88,0.904,0.8176769467252142,0.7506394723811858,rcsls,es,en,0.6294,0.5894,0.3538,19.4441,12.8709,0.2263,1199.8,0.1017112895411828,0.3011651770912482,0.4731139518944164,en-es,parallel,90591845,81730573,81730573,265845,238469,19.0,4.3334,0.0040721268097998475
55,es,fi,0.14,0.29600000000000004,0.371,0.2178407108748332,0.18144714597176592,rcsls,es,fi,0.5557,0.4948,0.3857,20.5209,13.9418,3.5302,1231.6,0.13467904281750434,0.3436531003585301,0.13921029488116807,es-fi,parallel,2724044,1944649,1944649,28423,35598,15.0,11.6667,0.02062939183156476
56,es,hu,0.207,0.375,0.451,0.28922082876089195,0.2513558542899165,rcsls,es,hu,0.5146,0.4667,0.4209,18.2415,12.8366,0.6272,1165.4,0.14454725979191935,0.3556542781955653,0.15495517897328145,es-hu,parallel,3173250,2616819,2616819,32130,41511,13.0,12.333400000000001,0.0068003749547639325
57,es,no,0.35,0.542,0.629,0.4462707388945229,0.4009275316186653,rcsls,es,no,0.5983,0.5514,0.4135,19.3465,13.3622,2.6119,1106.8,0.11715222801227435,0.3229855686646011,0.2298604191859313,es-no,parallel,3969951,3414042,3414042,37037,37674,15.0,9.0,0.010938263535687609
58,es,ro,0.529,0.7170000000000001,0.769,0.6163126925945329,0.5585550130197673,rcsls,es,ro,0.6422,0.6008,0.4691,19.049,12.9447,1.4084,1085.2,0.08703291880937439,0.28121093817409704,0.2546179653957889,es-ro,parallel,4169807,4004812,4004812,38085,44360,8.0,6.1667,0.009434938171090756
59,es,tr,0.179,0.336,0.41,0.2581616174979163,0.22737451317251306,rcsls,es,tr,0.5434,0.4803,0.4067,18.4845,13.1924,0.3663,1194.8,0.13630134153732718,0.34524717924354337,0.18507608918948812,es-tr,parallel,2738788,2136810,2136810,28943,36922,18.0,23.8333,0.016751059874741347
60,fi,cs,0.068,0.174,0.222,0.11854904563616715,0.10162244060625278,rcsls,fi,cs,0.5278,0.4487,0.3812,21.6706,14.3039,1.3318,1302.4,0.13330861673970076,0.3410159254776268,0.1042292173742588,cs-fi,parallel,1097935,1310279,1097935,21799,24304,9.0,8.166599999999999,0.0064664604289256244
61,fi,da,0.083,0.174,0.22,0.1305751328653783,0.11981888312956905,rcsls,fi,da,0.5022,0.4561,0.386,21.9596,14.8372,0.6256,1231.8,0.1253827184784862,0.3320060723774099,0.117620348890008,da-fi,parallel,906437,1119347,906437,18756,16722,9.0,7.3332999999999995,0.004173379460056026
62,fi,de,0.12300000000000001,0.24600000000000002,0.307,0.18990815986291454,0.17383846688594573,rcsls,fi,de,0.5232,0.4646,0.3552,24.3091,15.1934,0.3052,1205.4,0.12492853779493884,0.33102808619493396,0.13245953541402145,de-fi,parallel,1855705,2367246,1855705,33429,28663,9.0,11.3333,0.007882710405959115
63,fi,el,0.0375,0.11022727272727273,0.16136363636363638,0.07778419374267939,0.06355359558180043,rcsls,fi,el,0.48200000000000004,0.4219,0.3676,22.0625,14.5139,1.1589,1280.4,0.1327899370833912,0.34128775114992826,0.06968602254818766,el-fi,parallel,660022,889512,660022,14151,15061,8.0,9.833400000000001,0.012748135735179744
64,fi,en,0.258,0.445,0.532,0.3507634498189751,0.3334573964763673,rcsls,fi,en,0.4008,0.3523,0.2669,23.1333,14.4111,3.3136,1327.4,0.18758060751522407,0.3866980061462144,0.16747511272310356,en-fi,parallel,5356559,7052337,5356559,81803,47707,12.0,11.9999,0.00812666073783419
65,fi,es,0.145,0.282,0.33799999999999997,0.2129819236450487,0.1935594700799244,rcsls,fi,es,0.5299,0.4804,0.3515,20.5209,13.9418,3.5302,1237.6,0.1316507468189175,0.3411185104794655,0.13921029488116807,es-fi,parallel,1944649,2724044,1944649,35598,28423,15.0,11.6667,0.02062939183156476
66,fi,hu,0.046,0.153,0.205,0.09964701565221804,0.08972130369286951,rcsls,fi,hu,0.5559,0.4918,0.3865,21.4508,14.3681,1.5834,1232.6,0.134016208158147,0.3415321205321246,0.09485094010947796,fi-hu,parallel,1032400,1208595,1032400,20733,22080,2.0,5.6667,0.00840025238730957
67,fi,no,0.07200000000000001,0.14800000000000002,0.19699999999999998,0.11535846074357947,0.10509710767128598,rcsls,fi,no,0.5269,0.4746,0.373,22.9952,15.0299,0.5681,1237.6,0.13233144683722664,0.3400310455211587,0.12819877077804162,fi-no,parallel,1102522,1364818,1102522,21782,19255,8.0,8.3333,0.0019125404563407056
68,fi,ro,0.05,0.122,0.153,0.08830559100056484,0.08171436079791752,rcsls,fi,ro,0.5249,0.4588,0.3523,22.5762,14.5038,1.2468,1262.6,0.1191304465765492,0.325032483840841,0.11444280575389283,fi-ro,parallel,898566,1226981,898566,18447,19489,11.0,11.166599999999999,0.008616631697880739
69,fi,tr,0.054000000000000006,0.125,0.171,0.09384198142509266,0.07926315696216213,rcsls,fi,tr,0.5829,0.5105,0.3554,21.7876,14.8154,1.7923,1235.2,0.15634876557697544,0.3663041140916264,0.1120681777548223,fi-tr,parallel,825000,897101,825000,17065,18128,9.0,14.166599999999999,0.016043523506876323
70,hu,cs,0.114,0.22699999999999998,0.289,0.17253732484998838,0.15094147542232994,rcsls,hu,cs,0.5783,0.4953,0.4153,19.1444,13.1429,0.1727,1181.2,0.13085911622747454,0.338987218295882,0.11674778004148648,cs-hu,parallel,1466125,1499972,1466125,25902,27218,7.0,13.166699999999999,0.00046620731997615295
71,hu,da,0.07400000000000001,0.185,0.23199999999999998,0.13042342733124307,0.1178279484877532,rcsls,hu,da,0.5297,0.4706,0.4084,19.3696,13.5918,1.7272,1275.2,0.1330369387534116,0.34228926904557466,0.11421032307890333,da-hu,parallel,1009437,1072627,1009437,18962,16122,7.0,10.0,0.002711011169801547
72,hu,de,0.16,0.309,0.386,0.23588062110522254,0.21167687906362564,rcsls,hu,de,0.5407,0.4752,0.3669,21.1747,13.8901,0.85,1179.0,0.14621103138692748,0.3565042224984365,0.14333491739357798,de-hu,parallel,2793839,3074943,2793839,43491,35886,7.0,9.3332,0.0006828936946335906
73,hu,el,0.046,0.115,0.165,0.08617929799547766,0.07589457073831665,rcsls,hu,el,0.5153,0.4458,0.3856,19.4496,13.32,2.0648,1289.8,0.15427259458864034,0.36537869399239786,0.07562832818912593,el-hu,parallel,964804,1146242,964804,18296,18574,6.0,9.8335,0.0009037436319473402
74,hu,en,0.375,0.5660000000000001,0.623,0.4648938930298993,0.4328433516836311,rcsls,hu,en,0.4009,0.3523,0.2977,20.277,13.2334,0.4797,1288.0,0.1302381429713307,0.33958835218295497,0.18876157197313487,en-hu,parallel,9218416,10479899,9218416,110002,62579,10.0,12.6666,0.005443435436380595
75,hu,es,0.184,0.35,0.43200000000000005,0.2677641148323181,0.2432114922409695,rcsls,hu,es,0.519,0.46,0.3686,18.2415,12.8366,0.6272,1186.0,0.1332101999438535,0.34341441241738674,0.15495517897328145,es-hu,parallel,2616819,3173250,2616819,41511,32130,13.0,12.333400000000001,0.0068003749547639325
76,hu,fi,0.064,0.15,0.193,0.11079286696227307,0.09488479481053423,rcsls,hu,fi,0.5585,0.4946,0.386,21.4508,14.3681,1.5834,1155.2,0.13382304604832776,0.3409511873406129,0.09485094010947796,fi-hu,parallel,1208595,1032400,1032400,22080,20733,2.0,5.6667,0.00840025238730957
77,hu,no,0.08,0.16699999999999998,0.223,0.12939120912782345,0.11586369085026045,rcsls,hu,no,0.5336,0.4698,0.3842,20.1708,13.7534,1.5711,1218.2,0.14092268654110865,0.3504427336751104,0.12645043327420905,hu-no,parallel,1166547,1216184,1166547,21511,17688,6.0,11.0,0.005232017331025518
78,hu,ro,0.075,0.18,0.24100000000000002,0.1299628841101938,0.11455184385031825,rcsls,hu,ro,0.5885,0.5028,0.3809,19.8477,13.3115,1.1183,1184.4,0.13523554058535595,0.3451572801668711,0.14498683108879948,hu-ro,parallel,1535210,1830185,1535210,27226,26198,9.0,13.1667,0.00026291443632942
79,hu,tr,0.054000000000000006,0.138,0.184,0.0982250800906849,0.08615161828755047,rcsls,hu,tr,0.5953,0.5055,0.3775,19.2356,13.5735,0.3459,1242.0,0.14399912757089664,0.3526213698028805,0.10317856791239886,hu-tr,parallel,1089311,1016251,1016251,20621,20750,7.0,11.4999,0.003638230390932584
80,no,cs,0.133,0.26,0.335,0.19963122959805565,0.1701088294471553,rcsls,no,cs,0.5086,0.4503,0.4131,20.365,13.6945,0.9356,1209.4,0.12123870389586075,0.32692327976519353,0.14906311596751373,cs-no,parallel,1389802,1354978,1354978,18983,25108,9.0,8.4999,0.002877186672144094
81,no,da,0.917,0.961,0.97,0.9372124871591804,0.8652331406976467,rcsls,no,da,0.7248,0.6893,0.5332,20.6201,14.1826,0.0308,1044.6,0.03478040290971946,0.17980732622765108,0.3989745564936128,da-no,parallel,6164129,6204308,6164129,58492,58343,3.0,2.0,0.0006894016537467573
82,no,de,0.442,0.632,0.6779999999999999,0.5297988670883637,0.4775645511842758,rcsls,no,de,0.6345,0.597,0.4116,22.6782,14.5077,0.6621,1163.0,0.09269805539623747,0.2892015973108607,0.23299641460821935,de-no,parallel,3562882,3796246,3562882,39509,42212,5.0,5.0,0.0033822605042316267
83,no,el,0.113,0.225,0.28,0.17152687888451162,0.14340106110582249,rcsls,no,el,0.4564,0.4027,0.4063,20.7108,13.8869,0.1688,1209.0,0.1192922330258306,0.3247328595623715,0.09759137990070194,el-no,parallel,1056696,1174528,1056696,15333,18949,8.0,9.1667,0.01006067870328986
84,no,en,0.63,0.799,0.828,0.7051833683231711,0.6596273247467938,rcsls,no,en,0.5295,0.4848,0.3171,21.6516,13.7928,2.9209,1184.2,0.10467466818905592,0.3061020609503346,0.3122991384437424,en-no,parallel,13651008,14609109,13651008,98546,75082,8.0,6.6666,0.002211662711917417
85,no,es,0.35,0.5379999999999999,0.604,0.4398253595448714,0.4067004161888861,rcsls,no,es,0.5710000000000001,0.5323,0.3884,19.3465,13.3622,2.6119,1132.2,0.11338053061724215,0.3181369541243872,0.2298604191859313,es-no,parallel,3414042,3969951,3414042,37674,37037,15.0,9.0,0.010938263535687609
86,no,fi,0.075,0.177,0.228,0.12858333215725734,0.0991495584237439,rcsls,no,fi,0.5145,0.4591,0.3878,22.9952,15.0299,0.5681,1241.8,0.13196573378309473,0.3387798973955514,0.12819877077804162,fi-no,parallel,1364818,1102522,1102522,19255,21782,8.0,8.3333,0.0019125404563407056
87,no,hu,0.075,0.17600000000000002,0.23399999999999999,0.12842931767204355,0.11037630208185703,rcsls,no,hu,0.5474,0.4765,0.3863,20.1708,13.7534,1.5711,1258.4,0.14022389947024955,0.3490391835476043,0.12645043327420905,hu-no,parallel,1216184,1166547,1166547,17688,21511,6.0,11.0,0.005232017331025518
88,no,ro,0.179,0.33899999999999997,0.419,0.2591572416470482,0.2266114520069435,rcsls,no,ro,0.5702,0.5278,0.4417,21.1628,13.8776,0.3113,1146.8,0.09369140038738742,0.2909476246595504,0.18245819002200656,no-ro,parallel,1377227,1552312,1377227,19235,23083,11.0,6.4999,0.006541924024060064
89,no,tr,0.07227615965480043,0.1650485436893204,0.2114347357065804,0.1213065720050999,0.10752769316490812,rcsls,no,tr,0.516,0.4556,0.3777,20.4683,14.1626,1.1549,1212.2,0.15690230024928006,0.3662154964712275,0.14365563408346824,no-tr,parallel,976990,879321,879321,14855,18167,11.0,20.4999,0.015332639590988184
90,ro,cs,0.14300000000000002,0.27399999999999997,0.34299999999999997,0.2113947654553612,0.17711003524817473,rcsls,ro,cs,0.5519,0.4879,0.4269,20.0357,13.2563,0.4867,1226.2,0.10859308788855124,0.3105339043554301,0.13342214150482734,cs-ro,parallel,1545708,1310552,1310552,22909,25046,12.0,11.3332,0.0012739151367444634
91,ro,da,0.204,0.36,0.446,0.2812083622963359,0.25239834496328456,rcsls,ro,da,0.5629,0.5127,0.4152,20.2825,13.7131,0.3696,1211.8,0.09907621440061908,0.29778939076663163,0.16637698055216998,da-ro,parallel,1440283,1266409,1266409,21473,18030,12.0,6.4999,0.004100935994574284
92,ro,de,0.196,0.35200000000000004,0.434,0.27534766704199465,0.24866445833264464,rcsls,ro,de,0.5455,0.4972,0.3772,22.2706,14.0168,1.1144,1224.2,0.09324295211409248,0.2903707610961821,0.19045193508114855,de-ro,parallel,2384874,2170975,2170975,30973,28078,12.0,9.4999,0.0017587236417369034
93,ro,el,0.205,0.36,0.423,0.2795899014057518,0.2445770692306997,rcsls,ro,el,0.5635,0.5127,0.4224,20.3702,13.4365,0.2518,1217.4,0.0845914786511305,0.27800105594084673,0.10767090007524044,el-ro,parallel,1680596,1664966,1664966,24168,24536,11.0,5.6668,0.0004356973959999122
94,ro,en,0.6940000000000001,0.8270000000000001,0.851,0.7543703966135655,0.699424928874856,rcsls,ro,en,0.5097,0.4626,0.3007,21.2797,13.3484,1.8002,1171.4,0.08514381736832274,0.27811047216112306,0.3573002625656414,en-ro,parallel,15855233,15221745,15221745,100681,75236,15.0,9.833300000000001,0.007818083535043985
95,ro,es,0.5920000000000001,0.735,0.769,0.6574894713724415,0.6143266432888567,rcsls,ro,es,0.6277,0.5831,0.4286,19.049,12.9447,1.4084,1109.6,0.07967139359205243,0.26978325811429593,0.2546179653957889,es-ro,parallel,4004812,4169807,4004812,44360,38085,8.0,6.1667,0.009434938171090756
96,ro,fi,0.052000000000000005,0.126,0.172,0.091142218694257,0.07366589038056952,rcsls,ro,fi,0.5088,0.4348,0.3585,22.5762,14.5038,1.2468,1295.4,0.11609519600018192,0.3207990712399157,0.11444280575389283,fi-ro,parallel,1226981,898566,898566,19489,18447,11.0,11.166599999999999,0.008616631697880739
97,ro,hu,0.065,0.19,0.253,0.12943834309392466,0.1123340209792852,rcsls,ro,hu,0.5674,0.4927,0.3828,19.8477,13.3115,1.1183,1209.8,0.1259662887750462,0.334211234984839,0.14498683108879948,hu-ro,parallel,1830185,1535210,1535210,26198,27226,9.0,13.1667,0.00026291443632942
98,ro,no,0.191,0.36200000000000004,0.431,0.2740431818799135,0.24689316035100756,rcsls,ro,no,0.561,0.5115,0.4098,21.1628,13.8776,0.3113,1224.8,0.09372420004951904,0.29082615691735786,0.18245819002200656,no-ro,parallel,1552312,1377227,1377227,23083,19235,11.0,6.4999,0.006541924024060064
99,ro,tr,0.11900000000000001,0.237,0.309,0.18153192580866145,0.16160130603039835,rcsls,ro,tr,0.5913,0.5147,0.4204,20.1357,13.6945,0.4858,1197.8,0.1338614177502988,0.3416194788625394,0.15749193911217754,ro-tr,parallel,1368022,1086291,1086291,20948,21721,14.0,22.0,0.0021211595304519992
100,tr,cs,0.063,0.159,0.21100000000000002,0.11241854296651432,0.09753129828344087,rcsls,tr,cs,0.5252,0.4529,0.3667,19.4122,13.5162,0.1266,1272.6,0.16279970678721406,0.3740597058422044,0.11033835370687138,cs-tr,parallel,981224,1055138,981224,20066,20895,12.0,15.999999999999998,0.006576631371038477
101,tr,da,0.07303370786516854,0.1601123595505618,0.22752808988764045,0.12077622253059267,0.1079476421020534,rcsls,tr,da,0.5313,0.4647,0.3874,19.6438,13.9914,1.2944,1249.8,0.1635900848212688,0.37345168515845867,0.13436339507756132,da-tr,parallel,753181,836933,753181,16180,13537,12.0,19.4999,0.011905812208900635
102,tr,de,0.094,0.201,0.256,0.14626197844020522,0.1302484916645184,rcsls,tr,de,0.5137,0.4523,0.3446,21.5029,14.3077,1.2754,1250.8,0.1601520899594661,0.3716303907696011,0.1364903593667942,de-tr,parallel,1651717,1934197,1651717,29691,25144,12.0,19.4999,0.007366305315793409
103,tr,el,0.048,0.138,0.187,0.0952333440889872,0.0835722570134512,rcsls,tr,el,0.5162,0.461,0.361,19.7261,13.7035,1.2486,1226.2,0.1642427606109166,0.3759671990128538,0.09613049566237296,el-tr,parallel,818066,1011910,818066,17141,16672,11.0,20.666800000000002,0.0010946799802611373
104,tr,en,0.41,0.595,0.662,0.4976245932694125,0.4540283088417632,rcsls,tr,en,0.4081,0.3597,0.2859,20.5777,13.6119,0.5822,1336.0,0.14019799585663506,0.3500129254782865,0.2548969875824122,en-tr,parallel,8367901,10033028,8367901,98518,58971,15.0,22.1665,0.01753685309773001
105,tr,es,0.21,0.349,0.419,0.2826357324796968,0.2557608325112502,rcsls,tr,es,0.5264,0.4678,0.3807,18.4845,13.1924,0.3663,1177.6,0.13421002759724698,0.34327897208306496,0.18507608918948812,es-tr,parallel,2136810,2738788,2136810,36922,28943,18.0,23.8333,0.016751059874741347
106,tr,fi,0.049,0.14300000000000002,0.185,0.09741312208844424,0.08152916421741686,rcsls,tr,fi,0.5635,0.4872,0.3579,21.7876,14.8154,1.7923,1315.0,0.1646985571242219,0.3741303934753663,0.1120681777548223,fi-tr,parallel,897101,825000,825000,18128,17065,9.0,14.166599999999999,0.016043523506876323
107,tr,hu,0.061,0.166,0.226,0.11427704427653412,0.0960986827569635,rcsls,tr,hu,0.5621,0.4876,0.3775,19.2356,13.5735,0.3459,1246.8,0.146220654397379,0.35490402695389706,0.10317856791239886,hu-tr,parallel,1016251,1089311,1016251,20750,20621,7.0,11.4999,0.003638230390932584
108,tr,no,0.061,0.162,0.212,0.11393656134338764,0.10178559878694143,rcsls,tr,no,0.4937,0.4506,0.3657,20.4683,14.1626,1.1549,1264.0,0.15970564982112392,0.3696064945131982,0.14365563408346824,no-tr,parallel,879321,976990,879321,18167,14855,11.0,20.4999,0.015332639590988184
109,tr,ro,0.12,0.239,0.314,0.18520719150796536,0.16859325675387005,rcsls,tr,ro,0.5714,0.5045,0.3989,20.1357,13.6945,0.4858,1258.0,0.13654985142095802,0.3449662716286244,0.15749193911217754,ro-tr,parallel,1086291,1368022,1086291,21721,20948,14.0,22.0,0.0021211595304519992
0,cs,da,0.068,0.17,0.213,0.11835311006342995,0.10572779234024964,nat,cs,da,0.5385,0.4758,0.3952,19.5486,13.5343,1.048,1228.2,0.12074013729269277,0.32673918461381696,0.13218170535844648,cs-da,parallel,1109522,1166230,1109522,21568,17016,10.0,9.4999,0.0009667745606158906
1,cs,de,0.23199999999999998,0.35600000000000004,0.415,0.2940995892530099,0.2601143910280614,nat,cs,de,0.5446,0.4805,0.3915,21.3889,13.8301,0.7867,1122.4,0.1063818331849481,0.30876708999507435,0.1763189722637233,cs-de,parallel,3525796,3816541,3525796,51093,41874,10.0,10.833300000000001,0.00011601411404926765
2,cs,el,0.027000000000000003,0.054000000000000006,0.08,0.04562954016582675,0.03922492055252533,nat,cs,el,0.5549,0.4819,0.3886,19.6301,13.2648,1.1968,1225.6,0.10775626092274523,0.3099598921286093,0.08688302604204033,cs-el,parallel,1055943,1233524,1055943,21158,19629,9.0,12.0,0.002655838751112971
3,cs,en,0.414,0.562,0.618,0.4843293355334365,0.4514739089201985,nat,cs,en,0.4308,0.3787,0.2908,20.4733,13.1789,0.6475,1215.2,0.12438880956161776,0.32657407216709283,0.2385689374530325,cs-en,parallel,9661945,10923853,9661945,106661,62715,13.0,12.1665,0.0028523539605421755
4,cs,es,0.159,0.278,0.33299999999999996,0.21798478019163428,0.196306026539857,nat,cs,es,0.4994,0.4424,0.3909,18.4002,12.7853,0.5764,1164.8,0.09388651217905493,0.29166772352712306,0.18066735064407874,cs-es,parallel,2897505,3510714,2897505,45907,33932,16.0,11.8333,0.005613132520183695
5,cs,fi,0.054000000000000006,0.11699999999999999,0.153,0.08799513927561478,0.0723587487942316,nat,cs,fi,0.5319,0.4672,0.3911,21.6706,14.3039,1.3318,1235.6,0.13835906627867367,0.34647488873353355,0.1042292173742588,cs-fi,parallel,1310279,1097935,1097935,24304,21799,9.0,8.166599999999999,0.0064664604289256244
6,cs,hu,0.071,0.158,0.22,0.1188107504073118,0.10389291952649976,nat,cs,hu,0.6063,0.5186,0.4153,19.1444,13.1429,0.1727,1192.6,0.13107479975017985,0.33931683424429043,0.11674778004148648,cs-hu,parallel,1499972,1466125,1466125,27218,25902,7.0,13.166699999999999,0.00046620731997615295
7,cs,no,0.102,0.188,0.23800000000000002,0.1471382189326666,0.1320886584486814,nat,cs,no,0.5288,0.4643,0.3997,20.365,13.6945,0.9356,1202.4,0.12306497106258288,0.3289447231151955,0.14906311596751373,cs-no,parallel,1354978,1389802,1354978,25108,18983,9.0,8.4999,0.002877186672144094
8,cs,ro,0.062,0.11599999999999999,0.14800000000000002,0.09272133205089264,0.08018072352429631,nat,cs,ro,0.5556,0.4872,0.423,20.0357,13.2563,0.4867,1197.6,0.11034172717469952,0.3127954753331528,0.13342214150482734,cs-ro,parallel,1310552,1545708,1310552,25046,22909,12.0,11.3332,0.0012739151367444634
9,cs,tr,0.045,0.11199999999999999,0.15,0.08192585129463327,0.0701727971557838,nat,cs,tr,0.5555,0.4543,0.3804,19.4122,13.5162,0.1266,1266.4,0.16640282945581178,0.3777555684142996,0.11033835370687138,cs-tr,parallel,1055138,981224,981224,20895,20066,12.0,15.999999999999998,0.006576631371038477
10,da,cs,0.078,0.161,0.196,0.121990926807426,0.09857093958448733,nat,da,cs,0.53,0.4585,0.4141,19.5486,13.5343,1.048,1244.2,0.12403592637086865,0.33043344481680786,0.13218170535844648,cs-da,parallel,1166230,1109522,1109522,17016,21568,10.0,9.4999,0.0009667745606158906
11,da,de,0.447,0.603,0.653,0.5206512295068954,0.4716059769649516,nat,da,de,0.6131,0.5752,0.4063,21.6704,14.328,0.741,1133.2,0.08826760414455105,0.28177888032825105,0.22072852855538397,da-de,parallel,2920712,3033147,2920712,34377,35809,6.0,6.0,0.0010970617995952336
12,da,el,0.004,0.013000000000000001,0.019,0.009590664186412141,0.00799564782216865,nat,da,el,0.5059,0.4488,0.4046,19.867,13.7222,0.1672,1216.6,0.11700923590638405,0.32269833760768785,0.09213995005087412,da-el,parallel,901842,1002992,901842,14132,16856,9.0,9.1667,0.0066595987132680445
13,da,en,0.584,0.7040000000000001,0.746,0.6417899512055844,0.5880985101585836,nat,da,en,0.4465,0.39299999999999996,0.276,20.7311,13.6303,3.1481,1267.0,0.10445206441460536,0.30583445701339196,0.2971377810718607,da-en,parallel,8855781,9428735,8855781,73654,56216,9.0,7.666599999999999,0.0010526867656061034
14,da,es,0.179,0.32799999999999996,0.384,0.24952315956645896,0.2224284915756248,nat,da,es,0.5434,0.4907,0.3834,18.6082,13.2097,2.7921,1116.0,0.114662026106659,0.31908223861580737,0.21977062328998165,da-es,parallel,2419454,2803374,2419454,29343,28928,16.0,9.0,0.00657212834125831
15,da,fi,0.032,0.086,0.122,0.06288654731927967,0.05262877911944607,nat,da,fi,0.5497,0.4882,0.4228,21.9596,14.8372,0.6256,1195.4,0.12900456068531047,0.33530078884970177,0.117620348890008,da-fi,parallel,1119347,906437,906437,16722,18756,9.0,7.3332999999999995,0.004173379460056026
16,da,hu,0.057,0.11900000000000001,0.152,0.09010897346371144,0.07639942148736875,nat,da,hu,0.568,0.4952,0.4092,19.3696,13.5918,1.7272,1169.8,0.1452626716019506,0.35480806246663565,0.11421032307890333,da-hu,parallel,1072627,1009437,1009437,16122,18962,7.0,10.0,0.002711011169801547
17,da,no,0.9279999999999999,0.961,0.966,0.9429003540571764,0.8636380475195661,nat,da,no,0.7763,0.7402,0.5521,20.6201,14.1826,0.0308,1057.8,0.02929478359658955,0.16476841242745807,0.3989745564936128,da-no,parallel,6204308,6164129,6164129,58343,58492,3.0,2.0,0.0006894016537467573
18,da,ro,0.115,0.222,0.276,0.16942485164158635,0.14726411161674435,nat,da,ro,0.5798,0.5322,0.4435,20.2825,13.7131,0.3696,1156.2,0.0994333918410289,0.2985308550588386,0.16637698055216998,da-ro,parallel,1266409,1440283,1266409,18030,21473,12.0,6.4999,0.004100935994574284
19,da,tr,0.018803418803418803,0.042735042735042736,0.07692307692307693,0.03878440157461024,0.03568058587477548,nat,da,tr,0.5309,0.4715,0.4186,19.6438,13.9914,1.2944,1239.0,0.16363144804618446,0.3731410127424378,0.13436339507756132,da-tr,parallel,836933,753181,753181,13537,16180,12.0,19.4999,0.011905812208900635
20,de,cs,0.266,0.435,0.499,0.34493467085240465,0.2901689136618655,nat,de,cs,0.5579999999999999,0.47600000000000003,0.418,21.3889,13.8301,0.7867,1154.8,0.11283602943424813,0.31729649468332594,0.1763189722637233,cs-de,parallel,3816541,3525796,3525796,41874,51093,10.0,10.833300000000001,0.00011601411404926765
21,de,da,0.426,0.595,0.65,0.5050455118822544,0.4450493427325513,nat,de,da,0.62,0.5777,0.4048,21.6704,14.328,0.741,1137.0,0.08625885426640759,0.2791489641305492,0.22072852855538397,da-de,parallel,3033147,2920712,2920712,35809,34377,6.0,6.0,0.0010970617995952336
22,de,el,0.047,0.10099999999999999,0.11900000000000001,0.07462077734967325,0.06329795289418919,nat,de,el,0.4927,0.4426,0.3809,21.7706,14.0263,1.3527,1270.4,0.11666147680297495,0.3219386707677603,0.09870752053490736,de-el,parallel,1427052,1496036,1427052,19519,22349,9.0,8.1667,0.0029765391761000792
23,de,en,0.5820000000000001,0.7120000000000001,0.7490000000000001,0.6424036077905633,0.5956646987852939,nat,de,en,0.588,0.5524,0.3046,22.8125,13.9303,2.2761,1250.0,0.12434365396226744,0.3292046286804025,0.33682770035352577,de-en,parallel,31686642,33483561,31686642,202711,141286,7.0,6.0,0.002357720030083721
24,de,es,0.381,0.526,0.59,0.4468040931303717,0.4014935896667575,nat,de,es,0.6256,0.57,0.3797,20.2681,13.4912,2.5061,1137.4,0.10792735914965157,0.3105267639417961,0.27121843133132245,de-es,parallel,7519966,8445679,7519966,70217,60527,16.0,8.0,0.004134973629210892
25,de,fi,0.092,0.17600000000000002,0.218,0.13518952482193758,0.10991617258390664,nat,de,fi,0.5518,0.48,0.3878,24.3091,15.1934,0.3052,1251.8,0.1299370416266352,0.3368872541582689,0.13245953541402145,de-fi,parallel,2367246,1855705,1855705,28663,33429,9.0,11.3333,0.007882710405959115
26,de,hu,0.159,0.292,0.35600000000000004,0.22591696685422094,0.195013420852287,nat,de,hu,0.5677,0.5196,0.3883,21.1747,13.8901,0.85,1194.0,0.15217128750411024,0.3629507879115739,0.14333491739357798,de-hu,parallel,3074943,2793839,2793839,35886,43491,7.0,9.3332,0.0006828936946335906
